job_name,population,label,job_start_time,n_tasks,n_distinct_task_names,sum_inst_num,mean_plan_cpu,max_plan_cpu,mean_plan_mem,max_plan_mem,mean_plan_gpu,max_plan_gpu,n_distinct_gpu_types,n_instances,n_distinct_machines,mean_instance_start_time,predicted_label,risk_score,calibrated_risk,uncertainty,correct,primary_failure_category,secondary_tags,decision_time_availability
09d9183673edc36fc926faf2,fold_3,1,5674613,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,5674624,0,0.15491651205936921,0.15491651205936921,0.30983302411873836,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
c9c62696552fdea53dd10bc4,fold_3,0,5674686,1,1,1,800,800,31.26953125,31.26953125,,,0,1,1,5674689,0,0.15491651205936921,0.15491651205936921,0.30983302411873836,True,correct,correct;high_confidence;temporal_regime;feature_missingness,DECISION-TIME
5b227873868cf59f29281c70,fold_3,0,5674755,1,1,1,800,800,31.26953125,31.26953125,,,0,1,1,5674758,0,0.15491651205936921,0.15491651205936921,0.30983302411873836,True,correct,correct;high_confidence;temporal_regime;feature_missingness,DECISION-TIME
c1cf5e73f43f8f458f3087fe,fold_3,1,5674838,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5674845,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
14fa8e0a0c425f9f218c8e67,fold_3,1,5674842,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5674855,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7d8864e82e3d99fca9fe5a85,fold_3,1,5674852,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5674854,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
3cab9d4e0a0a97cdc82dd462,fold_3,0,5674894,1,1,12,600,600,29.296875,29.296875,25,25,1,12,6,5675018,0,0.15491651205936921,0.15491651205936921,0.30983302411873836,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
71577e6f5d84d7549454b4d5,fold_3,1,5674943,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5674955,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
a79cac6545825e498de0baf8,fold_3,1,5675022,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675026,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
2279805ad71f8ea56c4538a3,fold_3,1,5675092,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675096,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
a053ade5950d2fd12a2a9a0a,fold_3,1,5675097,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675106,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
81092c09c4deac93fb44c26e,fold_3,1,5675340,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675348,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
3049babe7a52403e101ab3d0,fold_3,0,5675346,1,1,1,800,800,31.26953125,31.26953125,,,0,1,1,5675349,0,0.15491651205936921,0.15491651205936921,0.30983302411873836,True,correct,correct;high_confidence;temporal_regime;feature_missingness,DECISION-TIME
52800e95b1d1e28b3682e4ba,fold_3,1,5675451,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675458,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
9122d82c8a74784596794561,fold_3,1,5675466,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675478,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
092e13fc33d1a481ff732bb3,fold_3,1,5675512,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675518,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
c2bcebf0ddef54b015a60ab3,fold_3,1,5675598,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675608,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
4cc6199bed875ba9a073c815,fold_3,1,5675603,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675609,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
de5e32e9f41dbc44d5bdbc06,fold_3,1,5675616,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675629,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
10ea6819f79060a68a02f46f,fold_3,1,5675632,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675638,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
fa6f63e26f48bcecf376b093,fold_3,1,5675706,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675720,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
341fef70f14cd7063b871e6c,fold_3,1,5675743,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675753,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
3fa7d37fda9265a21c182b3a,fold_3,1,5675752,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675760,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
810a190d72270013cb664d23,fold_3,1,5675844,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675851,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
16e031fb8fe47d92a3c54167,fold_3,1,5675862,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675870,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
9723c75f897bca60e0768a64,fold_3,1,5675879,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675890,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
4133f02aadb76ad6a5a3397f,fold_3,1,5675886,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675891,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
8cce0b5a8d72a06ef735f125,fold_3,1,5675976,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675981,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
bb34b7afd5d3d5ebfd91130b,fold_3,1,5675979,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675992,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
5fc440b16c05d161fab9f801,fold_3,1,5675982,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5675991,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
68013b9fd465c8545a9df970,fold_3,1,5676071,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676081,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7354ecf06cc9d38e92b62b43,fold_3,1,5676086,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676092,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
dc53ef74d5d2728a5c0ca2b3,fold_3,1,5676091,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676102,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
dbff3f739bd9769d2c52862d,fold_3,1,5676121,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676132,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
20c4fc762eea1263c1088621,fold_3,1,5676141,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676152,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
006fddbfda308e702bf173d7,fold_3,1,5676225,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676234,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
0f6eeaaa0a60656f951e2614,fold_3,1,5676225,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676232,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
8da6e158b0d743935bf5abb6,fold_3,1,5676293,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676303,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
f7335e54066c968d14589aa4,fold_3,1,5676490,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676494,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
3e88b906009921781365cfe8,fold_3,1,5676518,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676525,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6cd9b5f5c8a509bbae11a9c5,fold_3,1,5676606,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676615,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
28cf649d93a477f52c640d69,fold_3,1,5676612,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676625,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
003ecdbb8b548b556e84eac8,fold_3,1,5676661,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676664,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
290a679fce25c1288b93aff9,fold_3,1,5676825,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676836,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
35ea27367b37e2f749cf32e9,fold_3,1,5676860,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676867,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
4a90c50f888db9cd2e471c47,fold_3,1,5676876,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676887,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
a06f60065f051c64fef09161,fold_3,1,5676931,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676937,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
9bcc8cb71eac4812a4417de9,fold_3,1,5676941,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5676947,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
1280d0ad3d26f8fc11ef62ba,fold_3,1,5677056,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677067,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
a73c7b286a844048ceb7abea,fold_3,1,5677126,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677138,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
e73064e654aa3db1b000982f,fold_3,1,5677274,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677279,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
ed37c06efaf8c07453437c8c,fold_3,1,5677279,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677290,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
817cd82a41c8172b7f564a10,fold_3,1,5677302,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677310,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
be9635bdbaab562f69018ba1,fold_3,1,5677303,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677309,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
e9a5687d3180a24a20fc6fe3,fold_3,1,5677352,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677683,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
33c0090d704a136288aa16bf,fold_3,1,5677463,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677471,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
103da7e2acb436ed43a7b5a5,fold_3,1,5677610,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677621,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
c4fdb0a7d5d0f0ca9d7c06e1,fold_3,1,5677681,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677693,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
fd66a38bcf4d558408ab28f7,fold_3,1,5677693,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677703,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
02a22f2215317b11835d2d2d,fold_3,1,5677815,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677823,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
aef2fec654c4309b34939b64,fold_3,1,5677815,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677823,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
03d73fb923a8792feee3ea61,fold_3,1,5677868,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677873,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6e1bd0eb333cfec8d3804d38,fold_3,1,5677874,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677883,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
a3ff94f05ee97d2ed1136ec6,fold_3,1,5677879,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677883,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
0a5f533adc34eae7f803eb0d,fold_3,1,5677885,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677893,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
c589e5a0c36c692530e6a9f9,fold_3,1,5677900,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677904,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
edb2069b400557a534a6c3b4,fold_3,1,5677986,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5677994,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7d8606d9adcb06adcd8870cd,fold_3,1,5678010,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678013,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7da5471735cf9f8077190bfe,fold_3,1,5678100,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678105,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
5eb247fb4bdf8174909299df,fold_3,1,5678172,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678185,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6504db3679915e8355cc29b7,fold_3,1,5678216,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678225,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
a7b5967fd6528f1ad997e114,fold_3,1,5678311,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678315,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
4a1a8635f4155accbc0b69bb,fold_3,1,5678367,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678376,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
98e8f3b19263881c00d895e1,fold_3,1,5678499,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678506,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
0eaeb08f6f2aa4a14988ac76,fold_3,1,5678544,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678557,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
1cb25d851720bb46bf3fe2cd,fold_3,1,5678547,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678556,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
809cebd0c105e476d5d4fed8,fold_3,1,5678555,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678567,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
257d6d2b1ed2ba8c8aec043c,fold_3,1,5678633,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678638,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
82b28811cd6e8a1bb2e3c9a2,fold_3,1,5678639,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678647,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
2c2ea8653b7722c5782b3884,fold_3,1,5678692,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678698,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
a3045caaf113ae3d15605dce,fold_3,1,5678711,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678718,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
27dad18c0f6f403bbd287bd5,fold_3,1,5678744,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678758,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7424384542e208af21737850,fold_3,1,5678745,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678758,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
1140adb42fc9dad817a3058c,fold_3,1,5678768,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678778,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
42facabef02da4042105561d,fold_3,1,5678818,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678828,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
458cfa302deaa7c237f0ee12,fold_3,1,5678887,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678899,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6adf970f6cd3d3a27b5f03d0,fold_3,1,5678950,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678960,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
09eab8eeed29bc684e065d2a,fold_3,1,5678952,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5678959,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
f888de8c5e80aa4313986925,fold_3,1,5679009,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5679019,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
f3fde0f71f626b846d4daa29,fold_3,1,5679141,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5679150,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
334c7b5ab673e43d1c8c2197,fold_3,1,5679160,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5679170,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7648d4241434ee56c6c22c3c,fold_3,1,5679202,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5679210,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
ec2776d9619fd23383214a15,fold_3,1,5679225,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5679232,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
4d0b5949b843d23336784f37,fold_3,1,5679320,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,5679331,1,0.79462102689486558,0.79462102689486558,0.41075794621026884,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
